TRACT_ID,YEAR,TOTAL_POPULATION,LAND_AREA
06037920326,2015,6651,26.341
06037101300,2015,4410,0.996
06037103300,2015,3293,2.371
06037104401,2015,3708,0.263
06037104500,2015,3047,0.205
06037107020,2015,5549,0.384
06037800504,2015,2274,8.204
06037800506,2015,3272,10.227
06037900103,2015,5944,7.660
06037900104,2015,6228,16.347
06037900201,2015,1058,90.817
06037900505,2015,4034,0.505
06037900506,2015,4848,0.505
06037900507,2015,7890,1.520
06037900508,2015,3514,1.539
06037900608,2015,3551,0.518
06037901008,2015,2944,1.036
06037900609,2015,5600,1.027
06037901009,2015,5766,1.025
06027000800,2015,2807,6834.636
06029003205,2015,9891,1.575
06029004603,2015,2337,0.756
06029003206,2015,15354,19.487
06029003306,2015,4666,414.527
06029003305,2015,3448,14.840
06029004604,2015,13528,208.999
06029004701,2015,9412,3.609
06029004702,2015,4075,2.464
06029005003,2015,3609,3.314
06029005004,2015,7433,1.083
06029005203,2015,4762,353.367
06083001208,2015,4408,0.699
06083001304,2015,7755,1.965
06071002021,2015,5691,2.658
06071002022,2015,12999,6.550
06071002023,2015,6028,0.580
06071002025,2015,5344,0.705
06071002027,2015,5592,0.752
06071002028,2015,5041,0.807
06071002029,2015,6147,0.764
06071002031,2015,6357,0.775
06071002033,2015,7772,1.237
06071002034,2015,15217,2.812
06071002035,2015,6884,0.833
06071002036,2015,12130,1.236
06071002101,2015,4387,0.458
06071002037,2015,7796,1.784
06073015301,2015,3126,0.253
06073015405,2015,5967,1.814
06073015602,2015,2343,1.656
06073015704,2015,4213,0.364
06073016100,2015,6080,1.079
06073016301,2015,5081,0.412
06073016605,2015,7420,2.274
06073016606,2015,4021,1.053
06073016607,2015,5922,1.535
06073016612,2015,6089,2.452
06073016802,2015,7577,11.530
06073016806,2015,4334,0.589
06073017030,2015,19564,12.885
06073017031,2015,3866,0.408
06073017042,2015,8280,2.187
06073017044,2015,5780,0.931
06073017045,2015,2768,0.761
06073018700,2015,39454,209.776
06073018803,2015,4393,18.334
06073019106,2015,9189,30.727
06073019601,2015,6123,1.355
06073008200,2015,2602,0.502
06073008301,2015,2937,0.913
06073008305,2015,2118,1.722
06073008307,2015,3671,0.846
06073008324,2015,6962,2.115
06047000802,2015,4136,0.886
06047000901,2015,4072,294.210
06075017601,2015,7208,0.244
06075020100,2015,5548,0.172
06075020600,2015,4661,0.219
06075020900,2015,4774,0.121
06075021800,2015,4144,0.193
06075022600,2015,1889,0.524
06075023102,2015,4667,0.193
06075025100,2015,3422,0.215
06075017000,2015,3825,0.182
06075018000,2015,3231,0.362
06075021500,2015,5181,0.190
06075022803,2015,4832,0.109
06065041203,2015,3669,0.332
06065041812,2015,2889,0.504
06037651402,2015,6439,0.706
06037670324,2015,5225,1.829
06037670326,2015,3488,1.559
06037670328,2015,4901,1.385
06037670416,2015,4139,1.377
06037670602,2015,7598,5.493
06037700101,2015,5686,0.259
06037700102,2015,3699,0.190
06037700501,2015,3931,0.230
06037700502,2015,4230,0.194
06037700801,2015,6194,0.562
06037700802,2015,3418,0.265
06059042106,2015,1356,0.988
06059042109,2015,4920,2.194
06059062646,2015,3729,0.500
06059063201,2015,3904,0.392
06059063605,2015,5334,0.404
06059063702,2015,5322,0.507
06059063908,2015,5474,0.735
06059074108,2015,4919,0.784
06075016600,2015,5468,0.132
06075017902,2015,3187,1.051
06075021400,2015,3697,0.137
06075021700,2015,3975,0.475
06075022802,2015,2355,0.113
06075022901,2015,5347,0.096
06075022902,2015,2547,0.063
06075022903,2015,3111,0.119
06075023003,2015,4387,0.158
06075026403,2015,3655,0.147
06075030201,2015,4233,0.139
06075030302,2015,4171,0.230
06075030400,2015,5373,0.376
06037701304,2015,6300,0.803
06037701402,2015,6214,0.320
06037701902,2015,4227,0.692
06037702002,2015,6001,0.391
06037702102,2015,6151,0.360
06037800203,2015,5375,4.015
06037800204,2015,4790,
06037800204,2015,4790,3.676
06037800327,2015,5656,2.187
06037800328,2015,2901,3.784
06037800329,2015,6731,8.712
06071002038,2015,6275,0.791
06071002103,2015,4614,0.333
06071002105,2015,5067,1.293
06071002107,2015,5205,0.558
06071002109,2015,4757,1.838
06071002110,2015,7257,4.876
06071002206,2015,6729,0.763
06071002207,2015,4915,3.077
06071002304,2015,20089,3.790
06071002305,2015,10611,2.057
06071002306,2015,4201,1.957
06071002307,2015,5327,0.633
06071002604,2015,5915,0.422
06071002606,2015,7523,1.072
06071002607,2015,7834,1.856
06071002703,2015,6041,0.754
06071002704,2015,10496,6.364
06071002705,2015,5592,1.087
06071002706,2015,9651,16.573
06071002801,2015,5476,0.513
06071003301,2015,5180,0.748
06071002803,2015,4171,0.386
06111005204,2015,3516,1.489
06111005205,2015,5809,4.461
06111005801,2015,5155,1.883
06111005802,2015,9669,2.861
06111007405,2015,6822,15.016
06111007406,2015,2452,1.430
06111007509,2015,4538,2.251
06111007510,2015,5947,3.442
06111007511,2015,2339,10.208
06111007512,2015,5489,10.244
06111007513,2015,1677,0.668
06111007514,2015,6497,2.508
06111007609,2015,2648,0.567
06111007610,2015,5198,0.774
06111007611,2015,4413,0.882
06111007612,2015,4827,1.271
06111007613,2015,3932,7.080
06111007614,2015,7660,32.686
06111008600,2015,8128,0.529
06111008700,2015,6366,0.703
06111008800,2015,5195,0.487
06047001801,2015,4850,6.970
06047002000,2015,8184,225.579
06047000602,2015,3935,0.509
06047000603,2015,6488,1.599
06047001005,2015,2193,1.094
06047001301,2015,2977,0.994
06047001501,2015,2944,2.536
06047001503,2015,4638,0.481
06033000400,2015,5180,3.254
06033000600,2015,3727,114.653
06033000900,2015,6525,37.282
06033000100,2015,3198,460.816
06033001300,2015,7765,121.835
06033000300,2015,3410,38.199
06033001100,2015,3595,71.094
06001435400,2015,4303,0.513
06001436000,2015,4298,0.507
06001436601,2015,6273,0.419
06001437200,2015,7736,0.986
06001440305,2015,4100,0.359
06001438400,2015,2496,0.665
06001440306,2015,4154,0.260
06001440332,2015,3529,0.951
06001441521,2015,6140,0.660
06001442900,2015,7670,0.799
06001443002,2015,6294,0.610
06001443103,2015,4116,5.991
06001450400,2015,6025,1.219
06001450603,2015,4888,1.516
06001450606,2015,5974,0.780
06001451102,2015,3983,1.846
06001451202,2015,4306,17.748
06001422700,2015,4769,0.133
06001422400,2015,4169,0.183
06001422500,2015,4234,0.178
06001422600,2015,1414,0.663
06001423100,2015,4084,0.289
06001426100,2015,6214,1.155
06037408134,2015,2699,0.341
06037408301,2015,5619,0.769
06037408627,2015,3011,1.236
06037408703,2015,6513,6.598
06037430502,2015,6848,1.136
06037430723,2015,4685,0.188
06065041905,2015,3006,0.311
06065041909,2015,5623,3.349
06065042007,2015,4062,51.680
06065042009,2015,8644,4.567
06065042212,2015,6852,1.480
06065042517,2015,3303,0.363
06065042715,2015,14628,9.341
06065042903,2015,6046,17.236
06065043310,2015,3603,0.646
06065043505,2015,3171,0.500
06065043507,2015,6858,1.881
06065044103,2015,5752,2.970
06065044104,2015,2923,16.656
06065044507,2015,7414,4.083
06065044604,2015,4717,1.211
06065044916,2015,5173,1.000
06065041808,2015,6467,1.207
06065042214,2015,6527,10.369
06065042403,2015,4523,0.762
06065042409,2015,3094,0.602
06065042511,2015,3613,0.623
06065042516,2015,4250,0.376
06065042706,2015,8497,1.784
06065042709,2015,4314,2.184
06065042717,2015,5516,2.497
06085503105,2015,2482,0.687
06085505001,2015,9692,3.448
06085505301,2015,4606,0.356
06085500200,2015,5777,0.657
06085500901,2015,3890,0.279
06085501501,2015,5013,0.243
06085502101,2015,5164,0.749
06085502701,2015,4826,0.667
06085502903,2015,5237,0.727
06085503002,2015,3627,0.527
06085503110,2015,5243,0.309
06085503111,2015,5227,0.358
06085503113,2015,5188,0.277
06085503213,2015,4281,0.424
06085503214,2015,8068,0.689
06085503511,2015,3839,0.320
06085503602,2015,5336,0.462
06085504101,2015,4853,0.384
06001441503,2015,6384,29.914
06001450605,2015,3982,0.686
06001433400,2015,6593,2.115
06001441200,2015,7391,1.252
06001444400,2015,4902,0.396
06001436200,2015,4031,0.249
06001437900,2015,2288,0.260
06001441700,2015,7264,0.861
06067006003,2015,4650,0.597
06067006101,2015,4824,1.079
06067006102,2015,3490,0.505
06019004506,2015,3282,0.994
06019005000,2015,4308,1.000
06019005702,2015,5022,1.008
06019006403,2015,5587,820.483
06019007600,2015,4938,137.770
06019008000,2015,5461,6.326
06019008401,2015,8629,63.059
06019004406,2015,4731,0.969
06019004701,2015,7518,0.721
06019005202,2015,3857,1.147
06019005304,2015,5800,0.622
06019005305,2015,3575,0.607
06059052428,2015,6629,2.239
06059052514,2015,5820,0.569
06059099306,2015,6293,0.427
06059099402,2015,9454,1.003
06059099407,2015,2491,0.502
06059099602,2015,3360,0.513
06059099701,2015,6644,0.754
06059099803,2015,5554,0.493
06059099906,2015,5109,0.660
06059110004,2015,5083,0.651
06059110008,2015,4309,0.713
06059110011,2015,2936,0.499
06059110117,2015,6126,0.510
06059110118,2015,2611,0.259
06059110202,2015,7578,0.509
06059110301,2015,7646,0.704
06059110303,2015,4851,0.496
06059110401,2015,5386,0.877
06059110015,2015,3505,2.804
06059099512,2015,3063,0.238
06059099905,2015,4102,0.416
06111008900,2015,3655,0.231
06111009100,2015,4769,1.444
06111980000,2015,110,22.639
06111990100,2015,0,0.000
06113010302,2015,7343,3.717
06113010310,2015,5656,1.842
06113010312,2015,5457,0.951
06113010401,2015,4598,134.534
06113010402,2015,4245,7.437
06113010511,2015,3296,0.336
06113010512,2015,3430,0.460
06113010513,2015,2792,0.250
06115040301,2015,3502,1.048
06115040302,2015,2129,1.096
06115040303,2015,6878,1.979
06111005304,2015,4950,1.261
06111005306,2015,4960,1.009
06111005404,2015,3814,0.620
06111007100,2015,6021,0.941
06111007201,2015,3460,1.444
06111008306,2015,3882,0.539
06111008500,2015,8595,18.598
06111000903,2015,5625,51.920
06111001201,2015,4405,2.564
06059011403,2015,6407,0.573
06059001102,2015,3002,0.393
06059001507,2015,4536,0.737
06059011101,2015,4480,0.398
06059011708,2015,4121,0.369
06059011710,2015,3660,0.531
06059021903,2015,3999,0.909
06059021912,2015,4485,7.820
06059021920,2015,6979,1.847
06059032003,2015,4985,0.860
06059032029,2015,4528,0.523
06059032049,2015,9431,3.779
06059032054,2015,5034,0.597
06059032056,2015,7857,14.510
06059001201,2015,5438,0.337
06101050101,2015,7106,1.696
06101050601,2015,5601,6.291
06101050201,2015,3225,0.630
06101050302,2015,6752,1.116
06101050501,2015,6182,3.378
06037431001,2015,7279,0.680
06037432202,2015,4464,0.534
06037432602,2015,4611,0.411
06037432802,2015,5283,0.229
06037433601,2015,4793,0.433
06037461600,2015,6223,0.638
06037462800,2015,2495,0.435
06037670500,2015,1820,2.991
06037701202,2015,3262,0.156
06037702300,2015,7167,1.003
06037703002,2015,7769,1.255
06037800202,2015,6114,10.580
06037900300,2015,4318,22.740
06037910709,2015,1703,5.602
06037572900,2015,5508,0.269
06037573700,2015,4941,0.704
06037574500,2015,6157,0.969
06037533502,2015,2152,0.091
06037533503,2015,2197,0.067
06037533701,2015,3850,0.155
06037534002,2015,4448,0.347
06037534102,2015,6580,0.309
06037535605,2015,4361,0.181
06037540203,2015,5609,0.348
06037541002,2015,2930,1.324
06037541802,2015,5194,0.424
06037543000,2015,4547,0.507
06037113211,2015,3906,2.810
06037113234,2015,4621,0.391
06037115201,2015,6679,0.526
06037408629,2015,2749,0.679
06037430724,2015,5041,0.224
06037431100,2015,6962,1.164
06037432300,2015,4305,0.753
06037432401,2015,3978,0.405
06037433200,2015,6482,0.686
06037460100,2015,5936,2.185
06037461300,2015,7034,0.751
06037575802,2015,5282,0.124
06037183610,2015,3510,0.146
06037574602,2015,1277,0.220
06037575402,2015,4221,0.125
06037576602,2015,4263,0.206
06085504316,2015,5406,0.429
06085504321,2015,5422,0.570
06085504505,2015,6042,0.784
06085504803,2015,6000,0.558
06085505203,2015,5172,0.573
06085505403,2015,6192,0.536
06085506102,2015,3846,0.439
06085507600,2015,5560,5.358
06085507701,2015,3855,1.018
06085507808,2015,5590,0.658
06037270100,2015,4627,0.220
06037276000,2015,5582,0.904
06037291210,2015,5771,0.480
06037293202,2015,6424,0.406
06037576402,2015,4882,0.125
06037576700,2015,4104,0.299
06037430101,2015,5023,0.766
06037430200,2015,1051,1.986
06037430400,2015,4570,1.388
06037431400,2015,3731,0.610
06037533603,2015,6672,0.313
06037533902,2015,4151,0.294
06037534203,2015,3584,0.291
06037534405,2015,4005,0.205
06037534501,2015,4723,0.260
06037534700,2015,4824,0.213
06037535501,2015,4036,0.190
06037535804,2015,5374,0.189
06037540202,2015,7254,0.291
06037540300,2015,4998,0.592
06037540501,2015,7395,0.561
06037541001,2015,1019,1.008
06037542502,2015,4303,0.380
06037542601,2015,3076,0.212
06037542602,2015,5678,0.337
06037543322,2015,7111,0.758
06037543503,2015,5672,0.642
06037550400,2015,1474,0.335
06037554101,2015,4332,0.183
06037554512,2015,6018,1.480
06037554513,2015,2540,0.219
06037554801,2015,3415,0.349
06037554802,2015,6083,0.592
06059110006,2015,3146,0.511
06059110014,2015,5002,0.258
06059110104,2015,5690,0.689
06059110304,2015,4466,0.509
06059110607,2015,4530,0.471
06059099405,2015,4409,0.506
06059099406,2015,4654,0.501
06059099412,2015,4942,0.618
06059099502,2015,589,7.462
06059099509,2015,3564,0.430
06059099514,2015,4888,0.691
06059099601,2015,7026,1.250
06059099603,2015,6696,2.050
06059099703,2015,5281,0.744
06059099904,2015,6830,0.508
06059110007,2015,4685,0.945
06059110108,2015,2805,0.767
06065042008,2015,7744,16.927
06065042206,2015,5773,1.090
06065042208,2015,2701,0.743
06065042406,2015,4207,0.379
06065042407,2015,3057,0.501
06065042506,2015,9160,1.182
06065042515,2015,4248,0.523
06065042708,2015,4913,1.011
06065042904,2015,9434,9.189
06065043003,2015,7035,0.675
06065043308,2015,2506,0.375
06065043312,2015,4420,0.563
06065043405,2015,4450,0.666
06065043506,2015,5880,1.882
06065043701,2015,3579,7.736
06065042401,2015,1889,8.152
06065042408,2015,3376,0.522
06065043206,2015,7767,1.973
06065043307,2015,6568,1.408
06065043309,2015,2967,0.470
06065043311,2015,2322,0.493
06065043404,2015,2795,0.457
06065030700,2015,5855,0.950
06065031300,2015,2744,0.892
06085511701,2015,4238,3.565
06085512005,2015,6613,0.941
06085512100,2015,1593,22.160
06101051000,2015,2375,83.234
06101051100,2015,2731,131.961
06101050102,2015,4286,0.798
06101050503,2015,6972,2.939
06101050900,2015,1696,185.927
06101050603,2015,4727,4.828
06101050604,2015,4100,0.941
06101050202,2015,3737,0.843
06101050800,2015,3646,111.815
06101050504,2015,6644,8.865
06081604000,2015,3324,0.353
06081607300,2015,3502,0.500
06081608001,2015,3652,0.226
06081608200,2015,3862,0.403
06081608600,2015,4472,0.635
06081609000,2015,2568,0.522
06081609900,2015,3069,0.489
06081610302,2015,2577,9.299
06081611400,2015,4419,3.402
06081612000,2015,7761,0.508
06081613502,2015,6047,9.312
06081613800,2015,3809,180.637
06081602500,2015,5747,0.483
06081600900,2015,4111,0.787
06081601605,2015,6414,0.364
06081602700,2015,5861,0.694
06081602900,2015,3751,0.525
06081603300,2015,6899,3.093
06071000301,2015,8970,1.041
06071002502,2015,8777,1.001
06071004201,2015,7234,1.198
06071006201,2015,3802,0.610
06071007407,2015,2943,0.501
06071010415,2015,5902,7.548
06071011900,2015,3785,138.682
06071007302,2015,9611,11.408
06071008200,2015,5592,0.913
06071009710,2015,6920,1.973
06071010412,2015,7665,10.680
06085512017,2015,8756,0.888
06085512031,2015,4443,0.550
06085512309,2015,5279,3.488
06085500600,2015,4885,0.518
06037577603,2015,8073,1.037
06037601002,2015,5397,0.245
06037601401,2015,5190,0.607
06037602004,2015,4122,0.229
06037602301,2015,6367,0.687
06037602403,2015,5494,0.226
06037603001,2015,7029,0.440
06037503401,2015,7026,0.748
06037532400,2015,41,4.825
06037402502,2015,6932,0.569
06037404600,2015,1426,8.822
06037301204,2015,5168,0.158
06037311600,2015,7224,1.084
06073013308,2015,3907,0.622
06073013309,2015,7505,0.967
06073013410,2015,7978,7.237
06073013418,2015,6197,0.688
06073013504,2015,3702,0.845
06073013601,2015,5001,1.251
06073013903,2015,4400,0.935
06073013907,2015,4525,0.518
06073014602,2015,4603,1.053
06073014803,2015,4806,0.722
06073015701,2015,6826,0.372
06073016617,2015,3299,0.684
06073016810,2015,2887,0.890
06073016811,2015,4353,1.269
06073017014,2015,2365,0.775
06073017019,2015,6011,2.432
06073017032,2015,13778,3.906
06073017037,2015,5915,1.225
06073017106,2015,4850,11.544
06073017601,2015,5622,3.088
06073000100,2015,2716,0.595
06073000600,2015,2904,0.359
06073012003,2015,3519,0.421
06073013203,2015,7018,0.431
06073013204,2015,4124,0.310
06073013301,2015,5418,0.656
06073013303,2015,5545,0.533
06073013307,2015,4212,0.506
06073013401,2015,4562,0.897
06073013415,2015,1595,0.448
06075026404,2015,2377,0.072
06075030600,2015,2243,0.201
06075031000,2015,3674,0.317
06075033201,2015,3967,0.375
06075011100,2015,4940,0.095
06075011700,2015,1635,0.215
06073005700,2015,1728,0.106
06073005800,2015,2888,0.312
06073006801,2015,2431,0.260
06073018611,2015,7962,9.497
06073019203,2015,2623,1.470
06073019501,2015,3402,0.301
06073019804,2015,4713,0.984
06073019805,2015,4093,0.553
06073020018,2015,8386,1.116
06073020108,2015,5966,0.368
06073020401,2015,2372,3.462
06073020404,2015,4733,1.465
06073020709,2015,8184,41.368
06073007800,2015,6151,0.779
06073008002,2015,2687,0.421
06073008349,2015,3725,0.370
06073008353,2015,5115,0.754
06073008357,2015,5067,0.352
06073008503,2015,6525,1.405
06073008506,2015,4562,0.498
06073008901,2015,5157,0.502
06073009107,2015,4574,0.312
06073009901,2015,772,2.165
06073010109,2015,4727,4.456
06073011100,2015,4347,0.351
06073012101,2015,2517,0.267
06073020025,2015,4822,0.758
06073020017,2015,3373,1.884
06073020022,2015,7761,1.971
06073020023,2015,4361,1.309
06073020105,2015,4437,1.009
06073020210,2015,5140,0.394
06073020710,2015,1577,9.492
06073020109,2015,5456,0.596
06013340002,2015,7510,2.569
06013343001,2015,4743,0.997
06013346102,2015,5781,7.918
06085512401,2015,4742,15.963
06085500100,2015,7499,0.755
06085500400,2015,2435,0.391
06085500500,2015,5581,0.827
06085501600,2015,6879,0.471
06085501800,2015,5151,0.611
06085501900,2015,5192,0.595
06085502002,2015,5209,0.341
06085502702,2015,7880,1.173
06019005514,2015,4152,1.035
06019006402,2015,3303,1498.850
06019007002,2015,4412,0.741
06019007004,2015,5513,7.128
06019007100,2015,7729,5.495
06019005703,2015,5129,1.001
06019005904,2015,4382,19.200
06019006300,2015,7334,61.921
06019008200,2015,6765,314.795
06019008302,2015,7169,501.321
06019008402,2015,1169,174.774
06019005100,2015,6118,0.998
06019005405,2015,3937,0.746
06019005408,2015,2887,1.913
06085502901,2015,6480,0.727
06085502902,2015,7424,1.015
06085504507,2015,6023,0.693
06085504601,2015,905,7.430
06085504802,2015,5422,0.706
06085504901,2015,10050,0.548
06085505304,2015,3318,0.386
06085505305,2015,5900,0.603
06085506503,2015,6450,0.686
06085504314,2015,4893,0.569
06085504317,2015,4896,0.460
06085504410,2015,4574,0.429
06085504412,2015,5283,0.380
06085511400,2015,3487,0.594
06085509902,2015,5079,0.861
06085510700,2015,5381,0.556
06085511702,2015,2872,1.005
06085512022,2015,5520,0.399
06085512027,2015,4517,0.651
06085512032,2015,3451,1.126
06085500902,2015,5963,0.093
06085502001,2015,5908,0.512
06085502102,2015,7974,0.701
06085502202,2015,3354,0.435
06085502400,2015,6862,1.038
06085502500,2015,6454,0.965
06085503305,2015,6440,0.897
06085503306,2015,4421,0.643
06085503504,2015,6012,0.434
06085504315,2015,6845,0.611
06085504319,2015,8204,0.800
06015000202,2015,3351,804.425
06015000102,2015,3819,8.842
06011000300,2015,6215,367.856
06011000100,2015,5266,218.466
06111001302,2015,2087,1.243
